adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/6AxdvA5hiBGF5ajSKsyt0q7rHei.jpg,"28, 80, 53",921360,en,Wire Room,"New recruit Justin Rosa must monitor arms-smuggling cartel member Eddie Flynn — and keep him alive at all costs. When a SWAT team descends on Flynn’s home, Rosa breaks protocol and contacts the gangster directly to save his life. As gunmen break into the Wire Room and chaos erupts, Mueller and Rosa make a final, desperate stand against the corrupt agents and officials who seek to destroy evidence and kill them both.",595.927,/b9ykj4v8ykjRoGB7SpI1OuxblNU.jpg,2022-09-02,Wire Room,False,6.9,100
False,/9IDJpHROaC0S1ZlIxrvzOcOX5yC.jpg,"16, 28, 12, 80, 35",629542,en,The Bad Guys,"When the Bad Guys, a crew of criminal animals, are finally caught after years of heists and being the world’s most-wanted villains, Mr. Wolf brokers a deal to save them all from prison.",528.353,/7qop80YfuO0BwJa1uXk1DXUUEwv.jpg,2022-03-17,The Bad Guys,False,7.7,1112
False,/vIgyYkXkg6NC2whRbYjBD7eb3Er.jpg,"878, 28, 12",580489,en,Venom: Let There Be Carnage,"After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.",504.548,/rjkmN1dniUHVYAtwuV3Tji7FsDO.jpg,2021-09-30,Venom: Let There Be Carnage,False,6.9,8180
False,/endVnEgUGjibpLaF0yjUX2CWhh4.jpg,"16, 28, 14",1007401,en,Mortal Kombat Legends: Snow Blind,"Hellbent on taking over Earthrealm, Kano viciously attacks town after town with the aid of three cold-blooded Black Dragon mercenaries. Those who don’t submit are annihilated but one young man won’t bend the knee to Kano: Kenshi.",499.184,/xvjCiv1xNlK1kNnoe1nul899vIp.jpg,2022-10-09,Mortal Kombat Legends: Snow Blind,False,8.1,73
False,/ftGzl2GCyko61Qp161bQElN2Uzd.jpg,"28, 53",961484,en,Last Seen Alive,"After Will Spann's wife suddenly vanishes at a gas station, his desperate search to find her leads him down a dark path that forces him to run from authorities and take the law into his own hands.",482.259,/qvqyDj34Uivokf4qIvK4bH0m0qF.jpg,2022-05-19,Last Seen Alive,False,6.6,441
False,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,"12, 28, 878",299536,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",437.279,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,Avengers: Infinity War,False,8.3,25681
False,/ubtIUL2eXyo8dhyMvCYO41bGvYt.jpg,"9648, 12, 80",829280,en,Enola Holmes 2,"Now a detective-for-hire like her infamous brother, Enola Holmes takes on her first official case to find a missing girl, as the sparks of a dangerous conspiracy ignite a mystery that requires the help of friends — and Sherlock himself — to unravel.",422.771,/tegBpjM5ODoYoM1NjaiHVLEA0QM.jpg,2022-11-04,Enola Holmes 2,False,7.9,340
False,/yo0qfH2dQGGMxkfivdkz5zxVatD.jpg,"27, 53",830788,en,The Invitation,"After the death of her mother, Evie is approached by an unknown cousin who invites her to a lavish wedding in the English countryside. Soon, she realizes a gothic conspiracy is afoot and must fight for survival as she uncovers twisted secrets in her family’s history.",574.435,/jcTq6gIskCsHlKDvCKKouEfiU66.jpg,2022-08-24,The Invitation,False,6.4,287
False,/1GzlEn3AOlBFrx6vsqq1JAkH4G3.jpg,"16, 28, 878, 14",43641,en,Superman/Shazam!: The Return of Black Adam,"Chosen the world’s protector against the Seven Deadly Enemies of Man – pride, envy, greed, hatred, selfishness, laziness and injustice – young Billy Batson accepts his destiny as Captain Marvel. Battling alongside Superman against nefarious Black Adam, Billy soon discovers the challenge super heroes ultimately face: is it revenge or justice?",447.344,/3MgwChvi42N1RnhQE9A4pQVHyUY.jpg,2010-11-16,Superman/Shazam!: The Return of Black Adam,False,7.2,955
False,/cqnVuxXe6vA7wfNWubak3x36DKJ.jpg,"28, 12, 14",639933,en,The Northman,"Prince Amleth is on the verge of becoming a man when his father is brutally murdered by his uncle, who kidnaps the boy's mother. Two decades later, Amleth is now a Viking who's on a mission to save his mother, kill his uncle and avenge his father.",514.289,/zhLKlUaF1SEpO58ppHIAyENkwgw.jpg,2022-04-07,The Northman,False,7.2,2633
False,/6mJrgL7Mi13XjJeGYJFlD6UEVQw.jpg,"16, 12, 35",438695,en,Sing 2,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",415.64,/aWeKITRFbbwY8txG5uCj4rMCfSP.jpg,2021-12-01,Sing 2,False,8.0,3247
False,/yBov7O4eXDcBLDpZrOHZzFr8rIl.jpg,"16, 35, 12, 10751",459151,en,The Boss Baby: Family Business,The Templeton brothers — Tim and his Boss Baby little bro Ted — have become adults and drifted away from each other. But a new boss baby with a cutting-edge approach and a can-do attitude is about to bring them together again … and inspire a new family business.,422.738,/kv2Qk9MKFFQo4WQPaYta599HkJP.jpg,2021-07-01,The Boss Baby: Family Business,False,7.5,2099
False,/l99dylTOAMkwKSr54X5ytiEtnLA.jpg,"14, 12, 28",919355,en,Dragon Knight,"Many years after the war has been lost, and all the dragons slain, a lone knight travels the lands of Agonos seeking to raise an army against the demon lord Abaddon. When a healer's vision reveals that one dragon still lives, and together with an eager young squire, the knight sets off in search of the fabled creature. As the armies of Abaddon descend on the human kingdoms, the dragon is their last hope of fending off the horde, before it lays waste to the lands of men. But does the creature even exist? And if it does, will it fight for them once more?",500.059,/zkGFADykBtfPfTv7YJooxTH52ph.jpg,2022-03-21,Dragon Knight,False,7.1,32
False,/a6OX0pzbcPHstcNPK3FSJGq8Sxp.jpg,"16, 14, 12",955644,en,Mia and Me: The Hero of Centopia,"Mia discovers her magic stone is part of an ancient prophecy and embarks on a thrilling journey to the farthest islands of Centopia to face a great evil, and shape her own destiny.",551.05,/a3ZpDsvNCQUOD7ApAs9y3mFwVU4.jpg,2022-05-26,Mia and Me: The Hero of Centopia,False,7.1,26
False,/oUCq5CC1LPRDd9nDDXgve5gb2tM.jpg,"16, 35",904039,en,Madagascar: A Little Wild Holiday Goose Chase,"Melman the Giraffe meets Hank, a goose who has been separated from his family and along with his friends, they embark on a wild goose chase around the city to reunite Hank with his merry flock.",547.919,/vwYx8HHQFlKFVK3Hs8U0Au6nKGa.jpg,2021-11-26,Madagascar: A Little Wild Holiday Goose Chase,False,5.8,4
False,/jzWT0zd8U77fqWg5WgUfYaMzSFz.jpg,"28, 878, 14",526896,en,Morbius,"Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",470.44,/6JjfSchsU6daXk2AKX8EEBjO3Fm.jpg,2022-03-30,Morbius,False,6.3,2853
False,/ecPB0jEuPGoAL0nH1r0831DUt3r.jpg,"28, 53, 80",818397,en,Memory,"Alex, an assassin-for-hire, finds that he's become a target after he refuses to complete a job for a dangerous criminal organization. With the crime syndicate and FBI in hot pursuit, Alex has the skills to stay ahead, except for one thing: he is struggling with severe memory loss, affecting his every move. Alex must question his every action and whom he can ultimately trust.",470.645,/QaNLpq3Wuu2yp5ESsXYcQCOpUk.jpg,2022-04-28,Memory,False,7.1,915
False,/mYOooABOzWRaFMRWDhUAXiKuTaO.jpg,"53, 27, 35, 10770",831410,en,Bring It On: Cheer or Die,"When a cheer squad practices their routines on Halloween weekend in an abandoned school, they are picked off one by one by an unknown killer.",440.043,/ciRq9QUBpFWNsFKs2opG5tP157.jpg,2022-09-27,Bring It On: Cheer or Die,False,6.5,59
False,/b1L7qevxiVpkVFq4dmdQPGFPWH0.jpg,27,836225,en,The Exorcism of God,"An American priest working in Mexico is considered a saint by many local parishioners. However, due to a botched exorcism, he carries a secret that’s eating him alive until he gets an opportunity to face his demon one final time.",496.74,/9X9wKbF0ED1AQpgIkvq0MG4Y4wi.jpg,2022-03-11,The Exorcism of God,False,7.3,679
False,/7zQJYV02yehWrQN6NjKsBorqUUS.jpg,"28, 18, 36",724495,en,The Woman King,"The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",382.227,/438QXt1E3WJWb3PqNniK0tAE5c1.jpg,2022-09-15,The Woman King,False,7.5,234
False,/2blFZbdho19eHCwY1j0HLQgLf7n.jpg,"18, 27, 53, 10770",897338,en,The Bad Seed Returns,"Several years after the murderous events of the first movie left her father dead, Emma is now living with her aunt Angela and navigating high school. Angela’s husband begins to suspect that Emma may not be as innocent as she appears and suggests sending her off to boarding school. Meanwhile, a new girl at school seems to know Emma’s secrets, leaving Emma no choice but to slip back to her old ways and take care of her enemies by any means necessary.",401.348,/n7gVho5g4IFqnbBJL8ATqG53UH4.jpg,2022-09-05,The Bad Seed Returns,False,7.3,20
False,/z8KsgBFtduX5bS1yVkjoGo4L7KJ.jpg,"18, 35, 10752",597922,en,The Greatest Beer Run Ever,"Chickie wants to support his friends fighting in Vietnam, so he does something wild—personally bring them American beer. What starts as a well-meaning journey quickly changes Chickie’s life and perspective. Based on a true story.",461.76,/ggf37TpcKaxwguhvtNn6MQpyqBn.jpg,2022-09-30,The Greatest Beer Run Ever,False,7.9,319
False,/as4jvr6PF7Wfs0RyUl5bOJcB3yt.jpg,"18, 35",626735,en,Dog,An army ranger and his dog embark on a road trip along the Pacific Coast Highway to attend a friend's funeral.,420.161,/zHQy4h36WwuCetKS7C3wcT1hkgA.jpg,2022-02-17,Dog,False,7.4,977
False,/8moTOzunF7p40oR5XhlDvJckOSW.jpg,"27, 14",474350,en,It Chapter Two,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.",409.424,/zfE0R94v1E8cuKAerbskfD3VfUt.jpg,2019-09-04,It Chapter Two,False,6.9,7316
False,/tviTAFuCFRLElylvBAMPjdRnCDZ.jpg,"53, 28",999205,en,Stowaway,"A tenacious party girl fights to survive after three thieves commandeer her luxury yacht. Unable to escape and trapped on the yacht at high seas, the prey becomes the hunter as she turns the tables on the intruders and takes matters into her own hands.",456.55,/1RmugOkBFU5eXu1dbr1zdxChLfQ.jpg,2022-08-31,Stowaway,False,6.9,39
False,/zlLQXKsSa2CEkz3UBFWPUPX90PN.jpg,53,968857,en,Looks Can Kill,"A group of models is killed off, one by one, and everyone is a suspect.",419.72,/1uy2PNFwtkqH3mhGd6irk5aeIrF.jpg,2022-02-01,Looks Can Kill,False,5.3,8
False,/65BCy7SKF2evT9aEPqTgXl9OVLL.jpg,"10749, 14, 16",3933,en,Corpse Bride,"Set in a 19th-century European village, this stop-motion animation feature follows the story of Victor, a young man whisked away to the underworld and wed to a mysterious corpse bride, while his real bride Victoria waits bereft in the land of the living.",365.044,/isb2Qow76GpqYmsSyfdMfsYAjts.jpg,2005-09-12,Corpse Bride,False,7.5,7583
False,/nUaPnsDwdhtWEYKuMTJBZzzijiZ.jpg,"28, 12",335787,en,Uncharted,"A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.",450.527,/rJHC1RUORuUhtfNb4Npclx0xnOf.jpg,2022-02-10,Uncharted,False,7.1,3835
False,/bL7VIHQ4Nl0hZMw8ZeX6byoEEZJ.jpg,"878, 35, 28",1006851,en,Office Invasion,Three friends come together to defend their valuable mining company from…aliens?! What could possibly go wrong?,418.032,/khcVwO0gwguC1CndbxtH1bzk4aj.jpg,2022-08-10,Office Invasion,False,5.8,88
False,/5PGOawHXBkCPxJXi7GXft6DnQeC.jpg,"35, 10749",932339,en,Un novio para mi mujer,"Diego wants to separate from his wife, Lucía, but he doesn't know how to tell her. He is fed up with her neuroses and constant complaints about him, and he has long since lost the spark that made him fall in love. Unable to say it to her face, he turns to Cuervo Flores, a famous seducer ""from before"", who will try to make Lucía fall in love so that she will be the one to end her marriage.",423.878,/aDUWcbmzKM2CwkDbXixVvQbTYbo.jpg,2022-07-22,Un novio para mi mujer,False,4.7,9
False,/6hn3bV5mrXBhnU30caILB14xRfh.jpg,16,1012801,en,Barbie: Mermaid Power,"Join Barbie “Brooklyn” Roberts, Barbie “Malibu” Roberts, and her sisters Skipper, Stacie, and Chelsea on an underwater adventure as they transform into mermaids to help save the world of Pacifica! In Barbie Mermaid Power™, Barbie and Barbie are summoned by Isla (from Dolphin Magic) to compete to be the underwater Power Keeper in a series of challenges designed to find their inner powers. Through these competitions, they discover whether they are mermaids of Earth, Air, Water, or Fire, all while making new animal and mermaid friends. In this fish-tale of friendship, adventure, and bravery, Barbie, Barbie, and family experience first-hand what it’s like to balance the worlds above and below the sea and learn a lesson in finding their inner powers along the way.",339.774,/8qb8cLDBAWdahrtixN2mQdI6e52.jpg,2022-10-14,Barbie: Mermaid Power,False,7.4,25
False,/cyV2syN5zRQwU6BmWMyMFyjRLow.jpg,"28, 80, 53",843633,en,White Elephant,An ex-marine enforcer must battle his conscience and code of honor when he is forced to do things for the mob.,401.389,/lG56H40Y1BuHSPoWtEgDJsSgDBZ.jpg,2022-06-03,White Elephant,False,6.6,86
False,/6MKr3KgOLmzOP6MSuZERO41Lpkt.jpg,"35, 80",337404,en,Cruella,"In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella.",379.634,/wToO8opxkGwKgSfJ1JK8tGvkG6U.jpg,2021-05-26,Cruella,False,8.1,7637
False,/9bColKVEAaWfmOLiLZoUhdYfevy.jpg,"16, 10751, 35, 878",1010818,en,Groot's First Steps,"Following the events of “Guardians of the Galaxy Vol. 1,” Baby Groot is finally ready to try taking his first steps out of his pot—only to learn you have to walk before you can run.",373.357,/1ifiV9ZJD4tC3tRYcnLIzH0meaB.jpg,2022-08-10,Groot's First Steps,False,7.3,188
False,/xWT5F1DNxciNLEMXRl49iq8zvN7.jpg,"14, 16, 10751",9479,en,The Nightmare Before Christmas,"Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.",326.254,/oQffRNjK8e19rF7xVYEN8ew0j7b.jpg,1993-10-09,The Nightmare Before Christmas,False,7.8,7839
False,/mCAkUizRRIwKMOlne9CIoJ3utSc.jpg,"53, 10770, 28",951368,en,Your Boyfriend Is Mine,"Over the objection of his girlfriend, Ben agrees to take a job as the “live in” man servant to a wealthy businesswoman, Amanda, but quickly realizes he has made a deal with the devil, and has put himself and his girlfriend in mortal jeopardy",397.125,/2OOYNZLKjdX8Z5KNyz7zZnHmodJ.jpg,2022-03-19,Your Boyfriend Is Mine,False,6.8,38
